antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'P00278642'}),frozenset({'P00028842'}),0.21939787272399494,0.2156120425455201,0.06598161168199027,0.3007395234182416,1.3948178398001556,1.0,0.018676788213827664,1.121739299908463,0.3626181552013529,0.1787982413287738,0.10852726646770541,0.30337979515393687
frozenset({'P00028842'}),frozenset({'P00278642'}),0.2156120425455201,0.21939787272399494,0.06598161168199027,0.3060200668896321,1.3948178398001556,1.0,0.018676788213827664,1.1248194508700025,0.36086798713441925,0.1787982413287738,0.11096843211011304,0.30337979515393687
frozenset({'P00031042'}),frozenset({'P00034742'}),0.21633315305570577,0.2172345411934379,0.07012799711555796,0.3241666666666667,1.4922427385892116,1.0,0.02313296386657194,1.1582226270873917,0.4209285368333094,0.19295634920634921,0.13660812989405807,0.3234941217150761
frozenset({'P00034742'}),frozenset({'P00031042'}),0.2172345411934379,0.21633315305570577,0.07012799711555796,0.3228215767634855,1.4922427385892119,1.0,0.02313296386657194,1.1572531256959246,0.42141325417190145,0.19295634920634921,0.13588481396527585,0.3234941217150761
frozenset({'P00044442'}),frozenset({'P00031042'}),0.20010816657652786,0.21633315305570577,0.060753560483144044,0.3036036036036036,1.4034076576576577,1.0,0.017463529855447378,1.1253172058320395,0.35935941960944834,0.17080587937151548,0.11136167223123747,0.2922184684684685
frozenset({'P00031042'}),frozenset({'P00046742'}),0.21633315305570577,0.25797728501892914,0.06634216693708311,0.3066666666666667,1.1887351502445844,1.0,0.010533127452187686,1.0702250696842368,0.20259849371380587,0.16261599646486966,0.06561710398445099,0.2819147449336129
frozenset({'P00051442'}),frozenset({'P00031042'}),0.22336398053001622,0.21633315305570577,0.07860104561023977,0.35189669087974174,1.6266424535916062,1.0,0.030280011423108086,1.2091696430435623,0.4960325573075056,0.217673489765352,0.17298618456635093,0.35761501210653757
frozenset({'P00031042'}),frozenset({'P00051442'}),0.21633315305570577,0.22336398053001622,0.07860104561023977,0.36333333333333334,1.6266424535916062,1.0,0.030280011423108086,1.2198471509999744,0.49158229971951556,0.217673489765352,0.1802251624883937,0.35761501210653757
frozenset({'P00031042'}),frozenset({'P00057642'}),0.21633315305570577,0.2650081124932396,0.06922660897782586,0.32000000000000006,1.207510204081633,1.0,0.011896568416822163,1.0808704228040595,0.219289164941339,0.16797900262467194,0.07481972038263439,0.2906122448979592
frozenset({'P00031042'}),frozenset({'P00058042'}),0.21633315305570577,0.25491256535064,0.0914007571660357,0.42250000000000004,1.6574310466760962,1.0,0.0362547181502131,1.290194692033524,0.5061546901011784,0.2406264831514001,0.22492317928865235,0.39052864214992933
frozenset({'P00058042'}),frozenset({'P00031042'}),0.25491256535064,0.21633315305570577,0.0914007571660357,0.35855728429985856,1.6574310466760962,1.0,0.0362547181502131,1.221725382116022,0.5323625545293547,0.2406264831514001,0.18148545111831504,0.39052864214992933
frozenset({'P00031042'}),frozenset({'P00059442'}),0.21633315305570577,0.2529295114476294,0.08797548224265368,0.4066666666666667,1.6078260869565215,1.0,0.03325844353034879,1.2591075649759058,0.4824016563146998,0.23073286052009453,0.2057866795366795,0.3772463768115942
frozenset({'P00059442'}),frozenset({'P00031042'}),0.2529295114476294,0.21633315305570577,0.08797548224265368,0.3478260869565217,1.6078260869565215,1.0,0.03325844353034879,1.2016224986479178,0.5060328185328185,0.23073286052009453,0.16779188045728682,0.3772463768115942
frozenset({'P00085942'}),frozenset({'P00031042'}),0.17324680007211105,0.21633315305570577,0.0537227330088336,0.3100936524453694,1.4334079084287201,1.0,0.016243706492422343,1.135903227622122,0.3657220545752026,0.15995705850778316,0.11964331495616842,0.2792134928893514
frozenset({'P00110542'}),frozenset({'P00031042'}),0.17144402379664683,0.21633315305570577,0.053903010636380026,0.31440588853838064,1.4533412197686646,1.0,0.016813984395893967,1.1430478089632268,0.3764746718827774,0.16144708423326137,0.12514595438748505,0.28178627760252367
frozenset({'P00031042'}),frozenset({'P00110742'}),0.21633315305570577,0.28970614746709933,0.083829096809086,0.38750000000000007,1.3375622277535784,1.0,0.021156052467907138,1.1596634327067767,0.3220389293320572,0.1985482493595218,0.13768083756345187,0.3384295270690728
frozenset({'P00031042'}),frozenset({'P00110942'}),0.21633315305570577,0.2448170182080404,0.0713899405083829,0.33,1.3479455081001472,1.0,0.018427903037741396,1.1271387787939697,0.3293877351848366,0.183163737280296,0.11279780377178325,0.3108026509572901
frozenset({'P00031042'}),frozenset({'P00112142'}),0.21633315305570577,0.27997115557959257,0.0746349378042185,0.34500000000000003,1.232269800386349,1.0,0.014067894953035683,1.099280678504439,0.2405223659161908,0.17699871740059855,0.09031422133199804,0.30579040566645205
frozenset({'P00031042'}),frozenset({'P00112442'}),0.21633315305570577,0.16639625022534704,0.06670272219217595,0.30833333333333335,1.8530065005417118,1.0,0.030705696724280432,1.2052102406380525,0.5874135004569787,0.21106674272675413,0.1702692474048443,0.3546000361141206
frozenset({'P00112442'}),frozenset({'P00031042'}),0.16639625022534704,0.21633315305570577,0.06670272219217595,0.40086673889490787,1.8530065005417118,1.0,0.030705696724280432,1.308000903670133,0.5522245861778735,0.21106674272675413,0.23547453431103152,0.3546000361141206
frozenset({'P00113242'}),frozenset({'P00031042'}),0.167658193618172,0.21633315305570577,0.052821344871101496,0.31505376344086017,1.4563360215053762,1.0,0.01655131921005834,1.1441289916141186,0.3764622655108255,0.15949918345127925,0.1259726767440652,0.27961021505376343
frozenset({'P00116842'}),frozenset({'P00031042'}),0.1761312421128538,0.21633315305570577,0.05642689742202993,0.3203684749232344,1.480903275332651,1.0,0.01832387046413836,1.1530760684707462,0.3941604155451935,0.16791845493562232,0.13275452735200857,0.2906009041282839
frozenset({'P00031042'}),frozenset({'P00117442'}),0.21633315305570577,0.22606814494321253,0.07355327203893997,0.34,1.5039712918660288,1.0,0.024647237437920494,1.1726240228133145,0.4275971258068446,0.1994134897360704,0.14721174004192875,0.3326794258373206
frozenset({'P00117442'}),frozenset({'P00031042'}),0.22606814494321253,0.21633315305570577,0.07355327203893997,0.3253588516746412,1.5039712918660288,1.0,0.024647237437920494,1.161605468165656,0.4329757060056728,0.1994134897360704,0.13912250983189203,0.3326794258373206
frozenset({'P00031042'}),frozenset({'P00117942'}),0.21633315305570577,0.24427618532540113,0.07030827474310439,0.32500000000000007,1.3304612546125463,1.0,0.017463237355240434,1.1195908365549614,0.3169471430340996,0.18013856812933027,0.10681655534351153,0.30641143911439117
frozenset({'P00031042'}),frozenset({'P00145042'}),0.21633315305570577,0.2527492338200829,0.06958716423291869,0.32166666666666666,1.2726711840228246,1.0,0.01490912554820633,1.1015981811006148,0.27339562392502254,0.17418772563176896,0.0922279855247286,0.2984938183547313
frozenset({'P00148642'}),frozenset({'P00031042'}),0.2156120425455201,0.21633315305570577,0.07229132864611501,0.3352842809364548,1.5498515886287623,1.0,0.025647295645461664,1.1789503760319193,0.45229777773447327,0.2010025062656641,0.15178787815838848,0.3347254738015607
frozenset({'P00031042'}),frozenset({'P00148642'}),0.21633315305570577,0.2156120425455201,0.07229132864611501,0.33416666666666667,1.5498515886287625,1.0,0.025647295645461664,1.17805450431211,0.4527139707666651,0.2010025062656641,0.15114284072626982,0.3347254738015607
frozenset({'P00031042'}),frozenset({'P00184942'}),0.21633315305570577,0.2585181179015684,0.0847304849468181,0.3916666666666667,1.5150453277545328,1.0,0.02880444537914511,1.2188743267371478,0.43379880475162624,0.21719038817005548,0.17957087284220768,0.35971059972106
frozenset({'P00184942'}),frozenset({'P00031042'}),0.2585181179015684,0.21633315305570577,0.0847304849468181,0.3277545327754533,1.515045327754533,1.0,0.02880444537914511,1.1657450814503298,0.458478824277977,0.21719038817005548,0.14217952456991936,0.35971059972106
frozenset({'P00031042'}),frozenset({'P00220442'}),0.21633315305570577,0.22949341986659455,0.07193077339102218,0.3325,1.4488432835820897,1.0,0.022283738265744826,1.15431697398263,0.39531368102796677,0.19238187078109933,0.13368682732802997,0.3229664179104478
frozenset({'P00220442'}),frozenset({'P00031042'}),0.22949341986659455,0.21633315305570577,0.07193077339102218,0.31343283582089554,1.4488432835820897,1.0,0.022283738265744826,1.1414277988101678,0.4020656460993382,0.19238187078109933,0.1239042880833926,0.3229664179104478
frozenset({'P00031042'}),frozenset({'P00237542'}),0.21633315305570577,0.25112673517216516,0.07012799711555796,0.3241666666666667,1.290848887293611,1.0,0.015800958679178266,1.1080738813728754,0.28751501345666985,0.176497277676951,0.09753310062590277,0.3017100382866715
frozenset({'P00031042'}),frozenset({'P00255842'}),0.21633315305570577,0.24806201550387597,0.07643771407968271,0.35333333333333333,1.424375,1.0,0.02277367611237585,1.1627906976744184,0.38018412177559024,0.1970260223048327,0.14,0.33073643410852716
frozenset({'P00255842'}),frozenset({'P00031042'}),0.24806201550387597,0.21633315305570577,0.07643771407968271,0.3081395348837209,1.424375,1.0,0.02277367611237585,1.1326949384404925,0.3962264150943397,0.1970260223048327,0.11714975845410629,0.33073643410852716
frozenset({'P00031042'}),frozenset({'P00265242'}),0.21633315305570577,0.3362177753740761,0.09212186767622138,0.42583333333333334,1.2665402144772118,1.0,0.01938681621617247,1.156079346228024,0.26854204060023845,0.2000783085356304,0.13500746876697445,0.3499139857015192
frozenset({'P00044442'}),frozenset({'P00034742'}),0.20010816657652786,0.2172345411934379,0.0638182801514332,0.3189189189189189,1.4680856790400356,1.0,0.02034787439612113,1.149298491104873,0.39860495142923713,0.18052014278429374,0.12990401732916695,0.30634742626443867
frozenset({'P00034742'}),frozenset({'P00046742'}),0.2172345411934379,0.25797728501892914,0.07229132864611501,0.3327800829875518,1.2899588541802585,1.0,0.016249751496699175,1.112111158647003,0.2871632526238525,0.17941834451901564,0.10080931009036684,0.30650185141690656
frozenset({'P00034742'}),frozenset({'P00057642'}),0.2172345411934379,0.2650081124932396,0.07229132864611501,0.3327800829875518,1.255735456008129,1.0,0.014722412916107132,1.1015736622458288,0.26017234665524114,0.17634124890061562,0.0922077803119818,0.30278459931690516
frozenset({'P00034742'}),frozenset({'P00058042'}),0.2172345411934379,0.25491256535064,0.07445466017667207,0.3427385892116182,1.3445339139723098,1.0,0.019078845998283536,1.1336241903440387,0.327362224703136,0.1872166817769719,0.11787344649330901,0.31740889856620513
frozenset({'P00034742'}),frozenset({'P00059442'}),0.2172345411934379,0.2529295114476294,0.07012799711555796,0.3228215767634855,1.2763302111953343,1.0,0.015182970741951796,1.1032107091980474,0.2765882117513045,0.17530419107706172,0.09355484708181802,0.3000422923019138
frozenset({'P00073842'}),frozenset({'P00034742'}),0.16837930412835767,0.2172345411934379,0.05588606453939066,0.33190578158458245,1.5278683572196503,1.0,0.019308263660596542,1.1716393245598222,0.41544582980776634,0.16949152542372883,0.14649501852825397,0.2945835961864821
frozenset({'P00085942'}),frozenset({'P00034742'}),0.17324680007211105,0.2172345411934379,0.056246619794483504,0.32466181061394384,1.4945220443780467,1.0,0.0186114306675872,1.1590718118846013,0.4002279792456417,0.16828478964401292,0.1372406871201166,0.291791486219835
frozenset({'P00034742'}),frozenset({'P00110742'}),0.2172345411934379,0.28970614746709933,0.07535604831440418,0.3468879668049792,1.1973786881563282,1.0,0.01242186628847039,1.0875528491768045,0.21058967820707486,0.1746031746031746,0.08050445478863441,0.3034999883807099
frozenset({'P00034742'}),frozenset({'P00110842'}),0.2172345411934379,0.22949341986659455,0.06688299981972237,0.30788381742738585,1.3415801533933303,1.0,0.017029102048089696,1.1132619053486255,0.3252702556735999,0.1760797342192691,0.10173877755491562,0.299660683262004
frozenset({'P00034742'}),frozenset({'P00112142'}),0.2172345411934379,0.27997115557959257,0.0746349378042185,0.34356846473029046,1.2271566476876505,1.0,0.013815532274489083,1.096883384989369,0.23647966052287842,0.1766211604095563,0.08832605755105688,0.3050746380315973
frozenset({'P00112442'}),frozenset({'P00034742'}),0.16639625022534704,0.2172345411934379,0.05210023436091581,0.3131094257854821,1.441342726001717,1.0,0.01595322128690406,1.13957810485561,0.3673237868320542,0.1571506253398586,0.12248226274345216,0.27647172534087383
frozenset({'P00116842'}),frozenset({'P00034742'}),0.1761312421128538,0.2172345411934379,0.05444384351901929,0.30910951893551686,1.42292987679279,1.0,0.01618205394880317,1.1329805233392758,0.3607670236352834,0.16063829787234044,0.11737229422738645,0.2798659627872605
frozenset({'P00117442'}),frozenset({'P00034742'}),0.22606814494321253,0.2172345411934379,0.07986298900306472,0.35326953748006384,1.626212551370883,1.0,0.03075317925787433,1.2103426453063242,0.49755573538528525,0.2197420634920635,0.1737876841091465,0.36045219612592405
frozenset({'P00034742'}),frozenset({'P00117442'}),0.2172345411934379,0.22606814494321253,0.07986298900306472,0.36763485477178426,1.6262125513708832,1.0,0.03075317925787433,1.2238686159362586,0.4919407581780354,0.2197420634920635,0.18291883051923766,0.36045219612592405
frozenset({'P00034742'}),frozenset({'P00117942'}),0.2172345411934379,0.24427618532540113,0.0704885523706508,0.32448132780082983,1.3283379522591905,1.0,0.017423327327004072,1.118731199856132,0.3157772591743523,0.18026740433379432,0.10613023027461906,0.30652110670484295
frozenset({'P00034742'}),frozenset({'P00145042'}),0.2172345411934379,0.2527492338200829,0.07914187849287903,0.36431535269709536,1.4414103148436435,1.0,0.02423601464698036,1.175505448102872,0.3912219367118225,0.20249077490774905,0.14930211372998506,0.3387197305568216
frozenset({'P00145042'}),frozenset({'P00034742'}),0.2527492338200829,0.2172345411934379,0.07914187849287903,0.3131241084165478,1.4414103148436437,1.0,0.02423601464698036,1.1396024644307374,0.40981559691260155,0.20249077490774905,0.12250102012588453,0.3387197305568216
frozenset({'P00034742'}),frozenset({'P00184942'}),0.2172345411934379,0.2585181179015684,0.07229132864611501,0.3327800829875518,1.2872601954895047,1.0,0.016132263913576708,1.1113005820007587,0.2850870290878054,0.17917783735478102,0.1001534452545465,0.3062087304756448
frozenset({'P00216342'}),frozenset({'P00034742'}),0.16801874887326482,0.2172345411934379,0.05210023436091581,0.3100858369098713,1.4274241803643617,1.0,0.015600758537536667,1.1345838376480808,0.359908827465726,0.1563852813852814,0.11861956180079594,0.2749599309030684
frozenset({'P00034742'}),frozenset({'P00220442'}),0.2172345411934379,0.22949341986659455,0.06742383270236163,0.31037344398340244,1.3524285104288558,1.0,0.017569934930728955,1.1172809013968155,0.33290863768144485,0.17775665399239543,0.10496993303133677,0.3020838154716698
frozenset({'P00034742'}),frozenset({'P00237542'}),0.2172345411934379,0.25112673517216516,0.07030827474310439,0.3236514522821577,1.2887972762448876,1.0,0.015754873646573103,1.1072297964632405,0.2862706539583554,0.1766304347826087,0.09684511454239975,0.30181136863928415
frozenset({'P00034742'}),frozenset({'P00255842'}),0.2172345411934379,0.24806201550387597,0.06832522084009375,0.3145228215767635,1.2679201244813278,1.0,0.014437582714589774,1.0969555342830866,0.2699490404212886,0.17211625794732063,0.08838602044744834,0.2949794340441957
frozenset({'P00034742'}),frozenset({'P00265242'}),0.2172345411934379,0.3362177753740761,0.08184604290607536,0.3767634854771784,1.1205935946069214,1.0,0.008807928731609571,1.065056698634139,0.13748156009228565,0.17354740061162077,0.06108285006570031,0.31009756043295916
frozenset({'P00044442'}),frozenset({'P00046742'}),0.20010816657652786,0.25797728501892914,0.0805840995132504,0.4027027027027027,1.5610006232647742,1.0,0.02896073798972213,1.2423004730452318,0.4492923297530074,0.21346704871060174,0.1950417618784966,0.35753583772451697
frozenset({'P00046742'}),frozenset({'P00044442'}),0.25797728501892914,0.20010816657652786,0.0805840995132504,0.31236897274633124,1.5610006232647742,1.0,0.02896073798972213,1.163257330923769,0.4843318919130452,0.21346704871060174,0.14034498350775285,0.35753583772451697
frozenset({'P00044442'}),frozenset({'P00051442'}),0.20010816657652786,0.22336398053001622,0.06526050117180458,0.3261261261261261,1.4600658770150297,1.0,0.02056354454870777,1.1524946278231043,0.39392750813413574,0.1821841972823352,0.13231699666240057,0.30914861592827697
frozenset({'P00057642'}),frozenset({'P00044442'}),0.2650081124932396,0.20010816657652786,0.08671353884982874,0.3272108843537415,1.635170068027211,1.0,0.033683251330900325,1.188919105290702,0.5284994622742968,0.22915674130538355,0.1588998817917972,0.38027210884353746
frozenset({'P00044442'}),frozenset({'P00057642'}),0.20010816657652786,0.2650081124932396,0.08671353884982874,0.43333333333333335,1.635170068027211,1.0,0.033683251330900325,1.2970445073648715,0.4856191813595465,0.22915674130538355,0.22901643365219526,0.38027210884353746
frozenset({'P00044442'}),frozenset({'P00058042'}),0.20010816657652786,0.25491256535064,0.07860104561023977,0.3927927927927928,1.5408922359417407,1.0,0.027590959520603857,1.2270727781317352,0.4388410220146267,0.20881226053639848,0.18505241268367323,0.35056895650955056
frozenset({'P00058042'}),frozenset({'P00044442'}),0.25491256535064,0.20010816657652786,0.07860104561023977,0.30834512022630833,1.5408922359417407,1.0,0.027590959520603857,1.156489828692014,0.4711196744928378,0.20881226053639848,0.1353144876933361,0.35056895650955056
frozenset({'P00044442'}),frozenset({'P00059442'}),0.20010816657652786,0.2529295114476294,0.07571660356949703,0.3783783783783784,1.4959835102386776,1.0,0.025103342760614995,1.2018090468016398,0.4144853343636304,0.2006688963210702,0.16792105812376082,0.3388684479204793
frozenset({'P00073842'}),frozenset({'P00044442'}),0.16837930412835767,0.20010816657652786,0.060393005228051196,0.35867237687366166,1.792392499565947,1.0,0.026698931389493953,1.2472436935184024,0.5315962998793157,0.1960210649502633,0.198232065476268,0.3302370893377317
frozenset({'P00044442'}),frozenset({'P00073842'}),0.20010816657652786,0.16837930412835767,0.060393005228051196,0.3018018018018018,1.792392499565947,1.0,0.026698931389493953,1.1910954482806748,0.5526828332980129,0.1960210649502633,0.1604367211347484,0.3302370893377317
frozenset({'P00044442'}),frozenset({'P00102642'}),0.20010816657652786,0.2230034252749234,0.060393005228051196,0.3018018018018018,1.353350521095064,1.0,0.015768198656000543,1.1128596102514001,0.32641054363073063,0.16650099403578528,0.10141405907067154,0.2863091466567618
frozenset({'P00044442'}),frozenset({'P00110742'}),0.20010816657652786,0.28970614746709933,0.08112493239588967,0.4054054054054054,1.3993676314771522,1.0,0.02315236638029921,1.1945851156235148,0.3567876192622642,0.1985002205558006,0.16288928522431056,0.3427151482534183
frozenset({'P00044442'}),frozenset({'P00110842'}),0.20010816657652786,0.22949341986659455,0.06489994591671173,0.3243243243243243,1.4132184030063055,1.0,0.018976438425830182,1.1403497385974402,0.3655435354218315,0.17795353435491842,0.12307604750281395,0.30356043396106236
frozenset({'P00044442'}),frozenset({'P00110942'}),0.20010816657652786,0.2448170182080404,0.07229132864611501,0.36126126126126124,1.4756378617203358,1.0,0.023301443985771608,1.1823033988562415,0.4029631802845825,0.1940009675858732,0.15419341518649224,0.3282742241505128
frozenset({'P00044442'}),frozenset({'P00111142'}),0.20010816657652786,0.1828015143320714,0.060032449972958354,0.3,1.6411242603550296,1.0,0.02345237409255467,1.167426408097041,0.48839305837277436,0.18592964824120603,0.14341495698213103,0.31420118343195264
frozenset({'P00111142'}),frozenset({'P00044442'}),0.1828015143320714,0.20010816657652786,0.060032449972958354,0.3284023668639053,1.6411242603550293,1.0,0.02345237409255467,1.1910283687098395,0.4780498566071035,0.18592964824120603,0.16038943632952052,0.31420118343195264
frozenset({'P00044442'}),frozenset({'P00112142'}),0.20010816657652786,0.27997115557959257,0.07643771407968271,0.38198198198198197,1.3643619150380257,1.0,0.020413199442338603,1.165061249718152,0.3338659471596055,0.18937025457793658,0.14167602755484576,0.32750097167354086
frozenset({'P00112442'}),frozenset({'P00044442'}),0.16639625022534704,0.20010816657652786,0.05300162249864792,0.31852654387865653,1.5917718368422593,1.0,0.019704373940844566,1.173768143481502,0.4459783913565427,0.16906267970097758,0.1480429882566842,0.29169570437176073
frozenset({'P00044442'}),frozenset({'P00112542'}),0.20010816657652786,0.20335316387236343,0.06273661438615467,0.3135135135135135,1.5417193789534214,1.0,0.02204398559611981,1.160469800658368,0.439276305052342,0.1841269841269841,0.1382800315590539,0.3110120759056929
frozenset({'P00112542'}),frozenset({'P00044442'}),0.20335316387236343,0.20010816657652786,0.06273661438615467,0.30851063829787234,1.5417193789534214,1.0,0.02204398559611981,1.156766651412406,0.44106561790387905,0.1841269841269841,0.1355214132608289,0.3110120759056929
frozenset({'P00114942'}),frozenset({'P00044442'}),0.21200648999459168,0.20010816657652786,0.0713899405083829,0.336734693877551,1.6827633756205185,1.0,0.028965710493240163,1.2059907642384657,0.5149019363158003,0.20952380952380947,0.1708062535358971,0.34674572531715386
frozenset({'P00044442'}),frozenset({'P00114942'}),0.20010816657652786,0.21200648999459168,0.0713899405083829,0.3567567567567567,1.6827633756205183,1.0,0.028965710493240163,1.225031927319332,0.5072428135308459,0.20952380952380947,0.18369474484779902,0.34674572531715386
frozenset({'P00116842'}),frozenset({'P00044442'}),0.1761312421128538,0.20010816657652786,0.05318190012619434,0.3019447287615148,1.5089075769730833,1.0,0.017936600190144633,1.1458861015465283,0.40937210251084816,0.1646205357142857,0.1273129164841385,0.2838552472636403
frozenset({'P00117442'}),frozenset({'P00044442'}),0.22606814494321253,0.20010816657652786,0.06994771948801154,0.3094098883572568,1.5462131988447778,1.0,0.024709637482068524,1.1582729320011942,0.4564467209866938,0.19635627530364375,0.13664562783811213,0.32947971895340317
frozenset({'P00044442'}),frozenset({'P00117442'}),0.20010816657652786,0.22606814494321253,0.06994771948801154,0.34954954954954953,1.5462131988447778,1.0,0.024709637482068524,1.1898398325665294,0.44163303430152734,0.19635627530364375,0.1595507457142677,0.32947971895340317
frozenset({'P00044442'}),frozenset({'P00117942'}),0.20010816657652786,0.24427618532540113,0.060032449972958354,0.3,1.2281180811808117,1.0,0.011150790389184193,1.0796054495351413,0.2322139583802868,0.15619136960600374,0.07373568702290074,0.2728782287822878
frozenset({'P00128942'}),frozenset({'P00044442'}),0.16819902650081126,0.20010816657652786,0.05714800793221561,0.3397642015005359,1.6979027258770023,1.0,0.02349000911918145,1.211524481467694,0.49415439773888004,0.1836616454229432,0.17459365015178555,0.3126748935430607
frozenset({'P00044442'}),frozenset({'P00145042'}),0.20010816657652786,0.2527492338200829,0.07625743645213628,0.381081081081081,1.5077437637352045,1.0,0.025680250668777348,1.2073483995046692,0.4210035852606307,0.20248922929631402,0.17173866266749255,0.3413964606546632
frozenset({'P00145042'}),frozenset({'P00044442'}),0.2527492338200829,0.20010816657652786,0.07625743645213628,0.3017118402282454,1.5077437637352045,1.0,0.025680250668777348,1.1455039330538386,0.4506617389146969,0.20248922929631402,0.1270217664516739,0.3413964606546632
frozenset({'P00044442'}),frozenset({'P00148642'}),0.20010816657652786,0.2156120425455201,0.0638182801514332,0.3189189189189189,1.4791331465244506,1.0,0.020672549625828852,1.1516807311831647,0.4049651810850971,0.1813524590163934,0.13170380217036154,0.30745277049624875
frozenset({'P00044442'}),frozenset({'P00184942'}),0.20010816657652786,0.2585181179015684,0.08364881918153957,0.418018018018018,1.61697764710317,1.0,0.03191723258144205,1.2740632958657259,0.4770173229815113,0.22307692307692306,0.21510963917966106,0.37079422518753063
frozenset({'P00184942'}),frozenset({'P00044442'}),0.2585181179015684,0.20010816657652786,0.08364881918153957,0.32357043235704325,1.61697764710317,1.0,0.03191723258144205,1.182520504256968,0.514594179934103,0.22307692307692306,0.15434870143892696,0.37079422518753063
frozenset({'P00237542'}),frozenset({'P00044442'}),0.25112673517216516,0.20010816657652786,0.08761492698756085,0.3488872936109117,1.7434935294231777,1.0,0.037362416433909626,1.2284998059083758,0.569440729447149,0.240951908775409,0.18599905739457454,0.3933625657243748
frozenset({'P00044442'}),frozenset({'P00237542'}),0.20010816657652786,0.25112673517216516,0.08761492698756085,0.43783783783783786,1.7434935294231775,1.0,0.037362416433909626,1.3321303268572062,0.5331207550424739,0.240951908775409,0.2493226977579409,0.3933625657243748
frozenset({'P00044442'}),frozenset({'P00242742'}),0.20010816657652786,0.21759509644853073,0.06345772489634037,0.31711711711711715,1.4573725340916728,1.0,0.019915169089982136,1.145738051374843,0.39234510418587504,0.17913486005089063,0.12720014945821403,0.30437463146659505
frozenset({'P00044442'}),frozenset({'P00255842'}),0.20010816657652786,0.24806201550387597,0.07499549305931134,0.3747747747747748,1.510810810810811,1.0,0.0253562579395525,1.202667381542792,0.42268684662193795,0.20096618357487925,0.16851490665923657,0.3385501780850618
frozenset({'P00255842'}),frozenset({'P00044442'}),0.24806201550387597,0.20010816657652786,0.07499549305931134,0.3023255813953489,1.510810810810811,1.0,0.0253562579395525,1.146511627906977,0.4496431403647899,0.20096618357487925,0.12778904665314406,0.3385501780850618
frozenset({'P00044442'}),frozenset({'P00265242'}),0.20010816657652786,0.3362177753740761,0.07986298900306472,0.39909909909909913,1.1870255778566772,1.0,0.01258306640251948,1.1046450814614328,0.1969743451206278,0.17496050552922593,0.09473185842007135,0.31831630558172114
frozenset({'P00270942'}),frozenset({'P00044442'}),0.20767982693347756,0.20010816657652786,0.07517577068685775,0.36197916666666663,1.808917511261261,1.0,0.03361734128426895,1.2537080164678094,0.5643970830161807,0.22601626016260162,0.20236611167455482,0.3688274211711711
frozenset({'P00044442'}),frozenset({'P00270942'}),0.20010816657652786,0.20767982693347756,0.07517577068685775,0.3756756756756756,1.808917511261261,1.0,0.03361734128426895,1.2690842598901009,0.5590545818922954,0.22601626016260162,0.2120302555114841,0.3688274211711711
frozenset({'P00334242'}),frozenset({'P00044442'}),0.19451956012258878,0.20010816657652786,0.05985217234541194,0.3076923076923077,1.5376299376299376,1.0,0.020927219806008014,1.1553993149450152,0.43408683974932855,0.1787829833064082,0.13449836167888907,0.30339570339570343
frozenset({'P00051442'}),frozenset({'P00046742'}),0.22336398053001622,0.25797728501892914,0.06742383270236163,0.3018563357546408,1.1700888151159978,1.0,0.009800999434207099,1.0628510333659502,0.18717136132751405,0.16289198606271776,0.059134376683914656,0.28160601553630016
frozenset({'P00052842'}),frozenset({'P00046742'}),0.17685235262303947,0.25797728501892914,0.06183522624842257,0.34964322120285424,1.3553256100714413,1.0,0.016211336469520554,1.1409471526589818,0.3184968374434437,0.16578057032382795,0.12353521574641217,0.2946678719571224
frozenset({'P00057642'}),frozenset({'P00046742'}),0.2650081124932396,0.25797728501892914,0.10852713178294573,0.4095238095238095,1.5874413497055007,1.0,0.04016105841394883,1.2566513721453618,0.5034823827369647,0.2618529795563288,0.20423434679994446,0.41510432265149244
frozenset({'P00046742'}),frozenset({'P00057642'}),0.25797728501892914,0.2650081124932396,0.10852713178294573,0.4206848357791754,1.5874413497055009,1.0,0.04016105841394883,1.2687254415225264,0.4987117770696319,0.2618529795563288,0.2118074034994079,0.41510432265149244
frozenset({'P00046742'}),frozenset({'P00058042'}),0.25797728501892914,0.25491256535064,0.08004326663061113,0.310272536687631,1.2171723910935566,1.0,0.014281615104242681,1.080263545069133,0.24045583484358987,0.18492294877134524,0.07429996636977718,0.3121376827709725
frozenset({'P00058042'}),frozenset({'P00046742'}),0.25491256535064,0.25797728501892914,0.08004326663061113,0.31400282885431396,1.2171723910935568,1.0,0.014281615104242681,1.0816702257559114,0.2394667835025928,0.18492294877134524,0.07550381235541294,0.3121376827709725
frozenset({'P00059442'}),frozenset({'P00046742'}),0.2529295114476294,0.25797728501892914,0.08004326663061113,0.31646471846044183,1.2267154390636414,1.0,0.014793197966187555,1.0855660783299712,0.24738632213294368,0.1857740585774058,0.0788216213071115,0.3133686275740364
frozenset({'P00046742'}),frozenset({'P00059442'}),0.25797728501892914,0.2529295114476294,0.08004326663061113,0.310272536687631,1.2267154390636414,1.0,0.014793197966187555,1.0831386718525253,0.2490692222835079,0.1857740585774058,0.07675718171001182,0.3133686275740364
